date,demand,RRP,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2/6/2020,120569.46,42.7660323,0,13.7,25.5,25,0,1,0
2/7/2020,120734.85,45.33242536,0,16.5,23.2,18.4,0,1,0
2/8/2020,107864.445,28.57090708,0,17.4,29.4,27.5,0,1,0
2/9/2020,103857.11,21.55549181,0.0625,19.6,28.2,19.9,0,1,0
2/10/2020,122975.46,50.80924218,0,18.5,27.7,15,0.6,1,0
2/11/2020,127110.58,61.28984085,0,19.5,25.9,19.1,0,1,0
2/12/2020,124618.565,53.24352505,0,19.1,27.7,17.3,0,1,0
2/13/2020,139137.185,79.01849432,0,19.4,31.7,26.7,0,1,0
2/14/2020,139855.63,79.50264397,0,20.3,33.7,10.6,0,1,0
2/15/2020,108300.635,55.67496226,0,18.9,19.3,2.4,5.4,1,0
2/16/2020,100904.27,47.00473539,0,16.9,26.4,23.8,2.8,1,0
2/17/2020,123351.845,64.10902188,0,15.2,25.6,26.4,0,1,0
2/18/2020,119178.12,60.59554515,0,17.6,21.8,7.3,0,1,0
2/19/2020,109375.215,51.44203692,0,13.3,19.7,12.9,38,1,0
2/20/2020,112202.145,58.36129092,0,14.2,18.7,15.2,3.2,1,0
2/21/2020,108949.055,48.65820337,0,13.5,19.6,17.1,2.8,1,0
2/22/2020,96922.02,42.23609358,0,11.4,21.1,25.4,0,1,0
2/23/2020,106129.665,51.31845616,0,13.3,34,21.6,0,1,0
2/24/2020,122619.055,57.23408318,0,16.8,23.7,5.4,0,1,0
2/25/2020,123558.425,60.55470181,0,18.4,31.6,10.6,3.6,1,0
2/26/2020,108371.125,45.06152522,0,16.2,19.2,19.3,4,1,0
2/27/2020,108675.4,48.54266915,0,11,19.7,11.1,0.2,1,0
2/28/2020,110006.97,50.30635286,0,13.1,20.1,17.6,0,1,0
2/29/2020,100380.94,51.28960873,0,14.7,22.4,22.8,0,1,0
3/1/2020,101413.145,43.74592103,0,13.2,32.1,20.8,0,1,0
3/2/2020,106359.955,52.72839509,0,14.2,18.4,21.1,3,1,0
3/3/2020,108746.37,49.78108973,0,14.7,19.5,15.9,0,1,0
3/4/2020,117505.625,58.52287051,0,13.6,23.5,7.1,0,1,0
3/5/2020,119734.635,57.03638211,0,15.4,20.3,4.3,54.6,1,0
3/6/2020,111322.325,53.73651471,0,15.9,19,12.7,7,1,0
3/7/2020,96850.78,28.02046621,0.020833334,15.4,20,17.1,0.2,1,0
3/8/2020,92553.29,17.91641531,0.041666668,13.9,22.4,19.5,0,1,0
3/9/2020,94641.7,22.04145155,0.083333336,12.3,21,19.7,0,1,1
3/10/2020,112142.54,48.05972395,0,10.3,22.3,21.9,0,1,0
3/11/2020,118830.14,44.36993675,0,12.6,29.5,15.7,0,1,0
3/12/2020,120272.775,39.12756574,0.083333336,16.6,29.5,19.5,0,1,0
3/13/2020,115075.81,40.12713492,0,19.1,26.8,7.3,0,1,0
3/14/2020,96016.19,29.13732578,0,13.1,17.9,12.3,0.6,1,0
3/15/2020,97664.935,31.65784001,0.020833334,12.7,18.8,10.2,0,1,0
3/16/2020,110586.815,46.67088405,0,9.3,26.5,20.6,0,1,0
3/17/2020,115254.185,52.45119827,0,11.6,28.2,19.9,0,1,0
3/18/2020,121127.145,51.29144223,0,17.7,28.3,9.1,0,1,0
3/19/2020,127266.86,47.56265955,0,18.7,30.4,8.2,0,1,0
3/20/2020,111547.605,40.76436769,0,16.1,22.7,12.6,0,1,0
3/21/2020,103999.335,47.45869875,0,14.6,18.4,10.8,0,1,0
3/22/2020,97449.685,34.6180548,0,12.1,18.3,15.2,0,1,0
3/23/2020,112906.945,44.639439,0,12.7,17.1,9.9,0.4,1,0
3/24/2020,114935.545,49.44768766,0,8.5,17.9,15.8,0,0,0
3/25/2020,113147.815,43.72083739,0,10.8,17.5,7.6,0,0,0
3/26/2020,110088.01,45.52124524,0,13.7,19.8,15.5,0,0,0
3/27/2020,111958.245,49.31850031,0,13.6,27.6,17.8,0,0,0
3/28/2020,97923.715,47.96327104,0,14.8,27.5,16.9,0,0,0
3/29/2020,95953.205,42.33862791,0,16.5,26.4,9.5,0,0,0
3/30/2020,107687.51,57.50297543,0,15.9,21.7,13.3,5.2,0,0
3/31/2020,109043.865,57.69019307,0,12.2,21.4,16.9,0,0,0
4/1/2020,110991.625,62.96751451,0,11,23.1,15.2,0,0,0
4/2/2020,116302.665,61.53701996,0,12.4,20.7,4.2,23,0,0
4/3/2020,104294.57,48.63677812,0,13.7,23.2,12,15.8,0,0
4/4/2020,101854.155,38.37596876,0,12.8,16.6,6.1,35.2,0,0
4/5/2020,105098.025,23.78090796,0.27083334,9.5,16.9,4.5,4.4,0,0
4/6/2020,118074.565,64.75585113,0,10.7,16.5,11.5,6.2,0,0
4/7/2020,118404.455,55.23438237,0,11.9,16.4,9.5,1.4,0,0
4/8/2020,108404.01,44.72939741,0,11.7,18.6,10.7,1.2,0,0
4/9/2020,108587.52,43.73804476,0,8.9,21.2,15.8,0,0,0
4/10/2020,94831.23,38.43550662,0.041666668,12.7,22,9.5,0.2,0,1
4/11/2020,92097.07,19.93410558,0.35416666,13,15.7,11.3,2.4,0,1
4/12/2020,101760.09,45.98205215,0,11,15.3,7.7,2.4,0,1
4/13/2020,100025.9,56.65741702,0,12.2,18.3,14.3,0,0,1
4/14/2020,107849.83,40.83855359,0,12.1,23.4,11.1,0.6,0,0
4/15/2020,104547.34,27.70599581,0,15.6,23.5,11.8,0,0,0
4/16/2020,106527.945,29.80144816,0,15.4,21.5,11.3,0.2,0,0
4/17/2020,106943.49,30.78270306,0,11.4,18.4,10.1,0,0,0
4/18/2020,106888.545,42.660865,0,12.9,16.4,7.9,0,0,0
4/19/2020,100737.835,35.70349081,0.041666668,11.2,19.4,11.3,0,0,0
4/20/2020,109168.595,25.61588931,0.20833333,12,20.8,8.1,3.4,0,0
4/21/2020,111417.63,33.03588516,0.083333336,8.5,19.6,9.8,0,0,0
4/22/2020,113506.01,37.88175157,0,12.8,18.2,8.8,0,0,0
4/23/2020,112872.88,20.49660012,0.104166664,9.6,19.7,9.7,0,0,0
4/24/2020,106565.295,26.64118007,0.020833334,15.1,22.3,12.7,0.4,0,0
4/25/2020,96845.12,17.64017408,0.22916667,10.5,21.7,10.4,0,0,1
4/26/2020,96572.935,13.5630558,0.35416666,15.4,17.7,6.6,14,0,0
4/27/2020,113471.83,33.03141097,0.041666668,8.1,18.1,12.5,0.6,0,0
4/28/2020,112124.06,19.56668786,0.22916667,7.1,18.9,10.4,0,0,0
4/29/2020,121307.84,32.2651911,0.25,11.2,19.8,3.6,3.4,0,0
4/30/2020,121353.33,30.41346278,0,8.9,15.5,5.4,23.6,0,0
5/1/2020,127238.875,24.12281687,0.14583333,7.6,13,5.1,8,0,0
5/2/2020,111665.725,22.87564402,0.125,8.3,14.2,6.2,1.4,0,0
5/3/2020,109669.355,36.48853238,0,9.8,15,8.3,1.8,0,0
5/4/2020,126892.26,53.06344078,0,9.4,14.8,7,0.2,0,0
5/5/2020,118839.095,33.51569984,0,8,19.5,11.6,0.4,0,0
5/6/2020,113214.27,17.0648778,0.20833333,10.2,20.1,9.7,0,0,0
5/7/2020,109642.755,15.23790152,0.22916667,15.1,21.1,6.2,0,0,0
5/8/2020,107914.055,30.69821921,0,12.6,19.6,10.7,0,0,0
5/9/2020,107786.255,22.46155133,0.083333336,12.6,14,5.4,0.6,0,0
5/10/2020,107555.19,36.45639626,0,7.2,14.5,9,7,0,0
5/11/2020,122550.945,37.85789836,0,7.8,17.1,7.5,0.6,0,0
5/12/2020,120767.795,29.43362339,0.083333336,10.3,14.8,8.5,0.2,0,0
5/13/2020,127145.14,43.43886852,0,10.4,14.5,8.9,1.4,0,0
5/14/2020,129285.09,48.11872607,0,6.6,14.7,9.8,2.8,0,0
5/15/2020,129112.45,51.07777502,0,4.5,15.3,10.8,0,0,0
5/16/2020,110420.89,46.52909504,0,4.5,18,10.7,0,0,0
5/17/2020,109774.425,47.15728156,0,5.1,18.5,10.6,0,0,0
5/18/2020,120076.645,44.49108574,0,5.5,19.4,10.5,0,0,0
5/19/2020,119789.97,44.37480596,0,8.1,17.7,4.9,0,0,0
5/20/2020,119803.985,40.05689067,0,10.3,15.8,7.8,15.6,0,0
5/21/2020,127563.61,58.07487611,0,9.4,13.7,6.6,12.4,0,0
5/22/2020,130472.2,69.66122064,0,9.1,13.6,7.8,11.4,0,0
5/23/2020,115234.32,40.60516447,0,9.4,13.5,5.8,0,0,0
5/24/2020,109579.82,39.99310228,0.020833334,10.9,13.8,7.9,3,0,0
5/25/2020,125532.575,46.78488884,0,5.5,16,10,0,0,0
5/26/2020,126788.835,46.7074665,0,5.4,18.5,9.4,0,0,0
5/27/2020,124189.8,50.44310686,0,5.9,17.1,7.8,0,1,0
5/28/2020,124062.485,65.36037865,0,12.1,17.6,6.7,0,1,0
5/29/2020,120072.09,50.14294437,0,7.2,17.1,9.6,0,1,0
5/30/2020,102231.77,21.75529586,0.104166664,8.1,17.1,9.3,0,1,0
5/31/2020,102684.59,30.29992998,0,12.4,17.8,8,0,1,0
6/1/2020,132039.705,35.15095713,0.083333336,9.3,11.2,2.6,5,1,0
6/2/2020,132710.36,40.30454693,0,8.4,15.6,4.9,11.6,1,0
6/3/2020,130801.825,46.17833796,0,10.5,14.1,7.3,0.6,1,0
6/4/2020,133322.025,52.41174158,0,9.3,13.8,9.3,0,1,0
6/5/2020,137368.465,62.03344383,0,4.1,14.6,9.4,0,1,0
6/6/2020,126427.92,51.80529968,0,6,13.3,6.6,0,1,0
6/7/2020,119524.41,52.5677437,0,7.9,11.8,6.3,0,1,0
6/8/2020,124792.975,64.9355269,0,4.5,12.6,8.8,0,1,1
6/9/2020,141571.295,134.7476148,0,2,15.3,9.3,0.2,1,0
6/10/2020,137795.795,121.1776674,0,3.9,16.7,8.8,0,1,0
6/11/2020,141444.445,99.91431747,0,4.5,16.9,9.1,0,1,0
6/12/2020,134684.585,50.25057404,0,4.2,15.3,9.2,0,1,0
6/13/2020,117394.455,31.44827161,0.041666668,5.7,16.4,3.4,0,1,0
6/14/2020,107553.005,24.87964662,0.041666668,10.4,15.2,8,5.8,1,0
6/15/2020,121221.455,26.0068805,0.041666668,11.6,18.4,8,0,1,0
6/16/2020,124473.67,34.23091122,0.083333336,13,17.9,6.7,0,1,0
6/17/2020,133969.69,66.78362319,0,10.2,14.6,8.5,0.4,1,0
6/18/2020,130437.325,35.14292887,0,4.6,16.9,9.1,0,1,0
6/19/2020,120149.435,30.51870659,0,6.4,17.8,8.6,0,1,0
6/20/2020,109644.695,34.0593321,0,12.8,16.9,8.5,1.4,1,0
6/21/2020,121528.375,36.99437852,0,6.9,12,4.9,0,1,0
6/22/2020,136373.435,45.89619048,0,8.1,13,5.5,0,1,0
6/23/2020,131904.745,48.98674317,0,9,14.4,8.4,2.2,1,0
6/24/2020,133100.905,56.72143583,0,10.1,14.9,8,0.4,1,0
6/25/2020,131466.24,39.91004036,0,10.2,15.9,5,0,1,0
6/26/2020,136872.56,55.53696115,0,7.9,13.8,8.8,1.2,0,0
6/27/2020,126938.54,48.3032828,0,6.2,13.1,7.9,0,0,0
6/28/2020,125830.75,49.19876027,0,1.7,12.5,9.3,0.2,0,0
6/29/2020,141431.99,42.72455245,0,2.2,15.4,9.3,0,0,0
6/30/2020,137644.865,32.46337485,0.020833334,3,15.2,7.7,0,0,0
7/1/2020,126614.72,33.15843237,0,9.8,17.4,9.1,0,0,0
7/2/2020,131372.71,37.36642631,0,10.2,15.1,7.3,1.2,0,0
7/3/2020,143010.27,43.51202037,0,7.7,10.3,4.1,0,0,0
7/4/2020,125400.27,50.02610058,0,6.5,14.5,5.7,7.8,0,0
7/5/2020,118507.76,50.7877126,0,8.9,12.5,6.5,4.6,0,0
7/6/2020,136255.335,75.96062272,0,8.1,13.1,5.8,1,0,0
7/7/2020,140264.52,88.33624266,0,8.9,11.8,4.8,1.4,0,0
7/8/2020,138627.11,80.38819689,0,4.9,15.7,9.4,0,0,0
7/9/2020,135266.165,70.71627991,0,5.7,17.2,8.5,0,0,0
7/10/2020,134041.23,67.7398805,0,6.4,16.9,7.9,0,0,0
7/11/2020,130088.95,81.92988413,0,7.3,11.4,3.3,0,0,0
7/12/2020,118837.05,61.71948241,0,9,14.2,8.3,6.8,0,0
7/13/2020,130119.41,61.12317036,0,8.7,15.1,7.4,3.4,0,0
7/14/2020,133668.935,61.11233617,0,7.7,14.2,7.6,0,1,0
7/15/2020,135296.8,68.56981008,0,6.2,14.7,9.4,0.2,1,0
7/16/2020,143158.89,86.65821645,0,4.2,11.5,8.7,0,1,0
7/17/2020,143109.355,73.81550841,0,3.1,12.8,7.4,0,1,0
7/18/2020,125303.885,43.53431853,0,4,12.5,8.3,0,1,0
7/19/2020,114065.32,31.20876798,0.125,8.2,15.3,7.6,0,1,0
7/20/2020,132894.41,58.02011972,0,7.6,13.8,8.2,0.6,1,0
7/21/2020,140086.105,95.13777966,0,7.2,12.9,8.1,0.4,1,0
7/22/2020,138666.105,93.87503029,0,8.1,13.3,8.4,0,1,0
7/23/2020,142476.365,103.9160215,0,8.1,12,7.5,2.2,1,0
7/24/2020,133822.7,61.44914004,0,6.1,13.5,10.5,0,1,0
7/25/2020,128417.22,72.0830116,0,4.3,12.2,9.6,0,1,0
7/26/2020,123014.555,69.92282946,0,5,12.8,7.2,0,1,0
7/27/2020,132571.33,59.48642642,0,7.4,13.5,7.3,0,1,0
7/28/2020,132720.395,59.04477848,0,9.6,15.6,8,0.4,1,0
7/29/2020,130547.735,67.52983163,0,8.6,16.3,9,0,1,0
7/30/2020,132583.64,63.22321802,0,8,14.2,11.3,0,1,0
7/31/2020,132105.75,73.08227616,0,3.4,17.1,11.3,0,1,0
8/1/2020,111590.65,47.91589475,0,5.7,16.4,11.1,0,1,0
8/2/2020,109935.335,50.24795698,0,9,18.2,11.7,0,1,0
8/3/2020,127930.355,47.6889717,0,7.5,16,10.2,0,1,0
8/4/2020,140042.145,49.18959504,0,5.1,10.5,10,1.2,0,0
8/5/2020,140205.295,55.46471438,0,4.7,11.3,9.6,5.8,0,0
8/6/2020,140835.175,69.43370924,0,5.5,12.8,10.8,0.8,0,0
8/7/2020,144062.61,60.11943198,0,3.3,12.7,5.8,0,0,0
8/8/2020,121119.265,53.51866097,0,4.7,14.9,7.2,6.8,0,0
8/9/2020,111165.955,45.52217119,0,8.9,15.8,10.2,0.2,0,0
8/10/2020,125959.75,53.42043452,0,5.7,14.8,12.7,0,0,0
8/11/2020,130141.225,42.32865173,0,4.3,15.8,10.3,0,0,0
8/12/2020,127945.31,58.62900738,0,9.4,15.9,10,0.8,0,0
8/13/2020,121914.44,52.32015788,0,11.4,18.1,11,1.2,0,0
8/14/2020,124640.09,69.84183616,0,10.7,18.1,7,0.8,0,0
8/15/2020,113755.18,52.51504329,0,7.4,14.9,13,2.8,0,0
8/16/2020,111034.745,58.425199,0,10.7,15,9.9,0.4,0,0
8/17/2020,121520.57,60.71057206,0,9.5,16.3,10.4,0,0,0
8/18/2020,119321.855,44.02416502,0,10,17.2,11.2,0.2,0,0
8/19/2020,129884.75,62.12320763,0,9.7,12.7,7.9,1.2,0,0
8/20/2020,123490.855,54.11355268,0,9.6,15.7,9.6,3.8,0,0
8/21/2020,125707.04,48.50830488,0,8.5,14.1,12.2,0.4,0,0
8/22/2020,127131.37,56.06549025,0,5.8,11.1,3.8,4.4,0,0
8/23/2020,117125.065,53.93795084,0,6.8,11.5,8.6,25.6,0,0
8/24/2020,134984.79,134.4884221,0,6.3,12.4,12.8,2.8,0,0
8/25/2020,138437.855,82.74421296,0,3.6,13,11.2,0,0,0
8/26/2020,129322.31,90.6668878,0,6.1,14.5,12.8,0,0,0
8/27/2020,119044.425,45.56437394,0,8.8,20.7,13.1,0,0,0
8/28/2020,118809.08,61.60884765,0,8.5,17.6,15.1,1.4,0,0
8/29/2020,100166.885,15.29224188,0.3125,9.2,19.3,15.6,0,0,0
8/30/2020,98917.175,9.421018531,0.4375,12,19.8,9,0,0,0
8/31/2020,121605.395,58.5526285,0,6.9,12.5,13.5,1,0,0
9/1/2020,119645.18,52.28162464,0,6.6,15.7,15.9,0,0,0
9/2/2020,113547.67,31.7696948,0.0625,8.6,22,12.1,0,0,0
9/3/2020,109327.46,25.56711429,0.125,12.9,19.9,13.5,0,0,0
9/4/2020,114865.645,37.04256916,0,9,17.3,12.7,0,0,0
9/5/2020,105534.01,49.7384538,0,9.7,16.6,15,0.2,0,0
9/6/2020,95865.14,26.51715961,0.22916667,6.9,19.2,16.9,0.2,0,0
9/7/2020,99778.2,18.90752412,0.20833333,8.8,22.9,17.1,0,0,0
9/8/2020,112421.09,35.90195556,0.104166664,16.6,19.9,4.8,0,0,0
9/9/2020,112140.47,37.01543366,0,8.1,15.6,14.8,1,0,0
9/10/2020,109328.335,31.15281617,0,5.4,21.4,17.5,0,0,0
9/11/2020,106643.05,22.38646877,0.29166666,10.4,19.4,13.4,0,0,0
9/12/2020,111644.6,34.26416783,0.041666668,13.3,16,4,1.6,0,0
9/13/2020,96225.91,28.32769033,0.104166664,11.9,17.2,16.5,11.8,0,0
9/14/2020,107196.61,41.85212803,0,11.1,16.6,18.1,0,0,0
9/15/2020,113008.77,44.30535805,0,7.4,15.8,18.3,0,0,0
9/16/2020,110807.72,34.96841219,0.125,7.1,22.8,17.4,0,0,0
9/17/2020,115643.44,34.6966765,0,11.8,15.5,9.4,0.8,0,0
9/18/2020,112335.7,40.83704346,0,8.4,18.7,13.6,0,0,0
9/19/2020,93384,24.26530783,0.125,11.3,26.3,17.1,0,0,0
9/20/2020,86891.23,23.05133479,0.27083334,17.1,22,16.7,0,0,0
9/21/2020,100977.95,34.25364192,0.020833334,16.6,19.8,13,0,0,0
9/22/2020,103200.64,25.92532279,0.14583333,12.3,18.9,16.8,0,0,0
9/23/2020,112412.445,34.21179457,0.020833334,10.6,15.1,12.3,0.2,0,0
9/24/2020,117535.715,51.7793561,0,8.2,15,13.9,1.6,0,0
9/25/2020,126354.68,53.42920966,0,7.2,11.9,7.2,3.2,0,0
9/26/2020,106694.965,33.44471011,0.083333336,6.2,13.4,15,9.4,0,0
9/27/2020,101703.49,57.92002876,0,8.8,13.4,20.9,3,0,0
9/28/2020,114651.14,59.74605347,0,6.5,13.6,18.3,0,0,0
9/29/2020,112076.46,42.12017751,0.041666668,4.3,21,18.4,0,0,0
9/30/2020,113620.21,38.05764052,0.020833334,10.7,19.4,13,0.6,0,0
10/1/2020,106641.79,34.65467056,0.125,9.4,19.5,21.2,1.8,0,0
10/2/2020,99585.835,-6.076028369,0.625,12.8,26,22,0,0,0
10/3/2020,92277.025,-1.983470633,0.5833333,17.4,29.4,19.8,0,0,0
10/4/2020,94081.565,25.0086136,0.0625,13.5,29.5,8.4,0,0,0
10/5/2020,113610.03,36.76470052,0.083333336,9.1,12.7,7.3,12.8,0,0
10/6/2020,122607.56,75.77105901,0,8.9,12.6,5.8,1,0,0
